row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment
2294,"PA, Perry",42099,"+40.3977795,-077.2663284",0.443796906874041,0.395632193518796,0.320518665400743,0.519642495576024,0.5393942730006
2295,"PA, Philadelphia",42101,"+40.0093755,-075.1333459",0.655678003707088,0.591987960888044,0.727223627919016,0.493506782913817,0.809993643107476
2296,"PA, Pike",42103,"+41.3259485,-075.0315143",0.325622862569483,0.226705609063194,0.336391734194596,0.320363644543512,0.419030462476628
2297,"PA, Potter",42105,"+41.7482219,-077.8947350",0.424823053436053,0.41247377675975,0.543888140927732,0.429736118320622,0.313194177736106
2298,"PA, Schuylkill",42107,"+40.7036899,-076.2178000",0.487582267406616,0.486226478000499,0.427362196934892,0.482781261024251,0.553959133666824
2299,"PA, Snyder",42109,"+40.7553480,-077.0729544",0.41066025163635,0.34073755123041,0.32902241014489,0.477821117525614,0.495059927644485
2300,"PA, Somerset",42111,"+39.9812968,-079.0284859",0.497712329153876,0.479407884379165,0.445110586141966,0.532749571427767,0.533581274666604
2301,"PA, Sullivan",42113,"+41.4397901,-076.5115249",0.419910879682281,0.421396654752609,0.416261798327067,0.591559709254975,0.250425356394475
2302,"PA, Susquehanna",42115,"+41.8196651,-075.8009686",0.454742855078019,0.416154396060591,0.448140553551696,0.57418388545021,0.380492585249578
2303,"PA, Tioga",42117,"+41.7668593,-077.2572882",0.428440761163918,0.429830224362591,0.367461859330255,0.498020120357855,0.418450840604973
2304,"PA, Union",42119,"+40.9621790,-077.0554751",0.385320310747704,0.228940278925955,0.231715958005474,0.450894116032314,0.629730890027073
2305,"PA, Venango",42121,"+41.4019797,-079.7544181",0.513384657917394,0.515835793809412,0.524653851180387,0.480485346918261,0.532563639761514
2306,"PA, Warren",42123,"+41.8436691,-079.3131731",0.431306936285565,0.34093747880187,0.37007921392218,0.475559974380524,0.538651078037686
2307,"PA, Washington",42125,"+40.2000054,-080.2521319",0.485285461753166,0.367671363243729,0.381354428087642,0.489731984630689,0.702384071050602
2308,"PA, Wayne",42127,"+41.6465894,-075.2924847",0.381776429867444,0.365285064549563,0.418629673435716,0.369745981874855,0.373444999609641
2309,"PA, Westmoreland",42129,"+40.3110682,-079.4666879",0.459573763121465,0.365660285294585,0.273414637661391,0.413288803779235,0.78593132575065
2310,"PA, Wyoming",42131,"+41.5251370,-076.0087796",0.453768304350631,0.322393898001843,0.420755573406868,0.578664152100183,0.493259593893631
2311,"PA, York",42133,"+39.9218390,-076.7284464",0.443362119182043,0.310905989414403,0.372607001541118,0.357136523668557,0.732798962104095
2312,"RI, Bristol",44001,"+41.7052705,-071.2850530",0.25453749366108,0.202568603113955,0.139390105167175,0.257964473534108,0.41822679282908
2313,"RI, Kent",44003,"+41.6777498,-071.5763135",0.35178009845227,0.299480536531723,0.355269894274127,0.209684859649722,0.542685103353508
2314,"RI, Newport",44005,"+41.5027319,-071.2840630",0.314679355489538,0.238764703351965,0.294474227029779,0.241645687337736,0.483832804238672
2315,"RI, Providence",44007,"+41.8704877,-071.5782416",0.513222017432174,0.388772122162248,0.607206990479994,0.315282921354301,0.741626035732153
2316,"RI, Washington",44009,"+41.4011616,-071.6176118",0.321910550139847,0.217391609291829,0.187205298709232,0.326311507038259,0.55673378552007
2317,"SC, Abbeville",45001,"+34.2138089,-082.4604603",0.629513237411728,0.66918673828355,0.664987065906169,0.723227767896739,0.460651377560452
2318,"SC, Aiken",45003,"+33.5493166,-081.6338704",0.667043560534743,0.697021192749702,0.591319292456233,0.716945380777184,0.662888376155854
2319,"SC, Allendale",45005,"+32.9797838,-081.3634213",0.692178804809891,0.72837671007009,0.768982498674305,0.865952547282886,0.405403463212282
2320,"SC, Anderson",45007,"+34.5195488,-082.6380859",0.63444901951071,0.62086501722523,0.526748544034555,0.735154186486291,0.655028330296762
2321,"SC, Bamberg",45009,"+33.2030210,-081.0531608",0.660933233985084,0.693337723146418,0.777763913209274,0.806539208592464,0.36609209099218
2322,"SC, Barnwell",45011,"+33.2606803,-081.4337529",0.712337326874151,0.812030503332018,0.852277444196019,0.771560258143877,0.413481101824689
2323,"SC, Beaufort",45013,"+32.3581474,-080.6893201",0.398464095319544,0.351438745039284,0.324654756588737,0.490566179149085,0.427196700501072
2324,"SC, Berkeley",45015,"+33.2077000,-079.9536554",0.56679385504562,0.524943959864522,0.489597002060081,0.594131123656377,0.658503334601501
2325,"SC, Calhoun",45017,"+33.6747804,-080.7803468",0.629341559766895,0.629352984742652,0.552598145271799,0.738304969674253,0.597110139378875
2326,"SC, Charleston",45019,"+32.8004582,-079.9424800",0.481412865293592,0.376770138491526,0.295873946308285,0.536396784452033,0.716610591922525
2327,"SC, Cherokee",45021,"+35.0497962,-081.6076469",0.770168050527617,0.894233947371339,0.598685516013372,0.886730392338806,0.70102234638695
2328,"SC, Chester",45023,"+34.6893450,-081.1612490",0.666047894845389,0.866091535956639,0.563821839179714,0.718869997126948,0.515408207118255
2329,"SC, Chesterfield",45025,"+34.6370178,-080.1592269",0.689108532501244,0.818549439513125,0.727943806273083,0.705348777051553,0.504592107167214
2330,"SC, Clarendon",45027,"+33.6646821,-080.2178886",0.650532774602765,0.851100960440187,0.666194619769854,0.645554710907113,0.439280807293906
2331,"SC, Colleton",45029,"+32.8349797,-080.6553452",0.572123933652106,0.80931600648538,0.560481529725917,0.549563858181945,0.369134340215182
2332,"SC, Darlington",45031,"+34.3321854,-079.9621155",0.737267606434542,0.802783583186158,0.7369903748341,0.842122391131069,0.56717407658684
2333,"SC, Dillon",45033,"+34.3901723,-079.3749638",0.793722306892538,0.945950581901385,0.792126809875353,0.892503126408749,0.544308709384665
2334,"SC, Dorchester",45035,"+33.0821859,-080.4046966",0.505538871064485,0.454689132374137,0.50443180196059,0.512294172927085,0.550740376996127
2335,"SC, Edgefield",45037,"+33.7764976,-081.9682452",0.596897109882564,0.577463813050382,0.62844170958484,0.808405566721275,0.373277350173761
2336,"SC, Fairfield",45039,"+34.3956685,-081.1270007",0.677941304941535,0.719564451932035,0.669443923926718,0.919518648974038,0.403238194933349
2337,"SC, Florence",45041,"+34.0285346,-079.7102329",0.688348476407866,0.755000644786385,0.717074315143779,0.667456011169095,0.613862934532207
2338,"SC, Georgetown",45043,"+33.4175300,-079.3008115",0.599954414419156,0.708226680765146,0.560314374750846,0.676262011220758,0.455014590939877
2339,"SC, Greenville",45045,"+34.8926452,-082.3720772",0.563768492536309,0.458508093652091,0.427323283670831,0.587008395965126,0.782234196857189
2340,"SC, Greenwood",45047,"+34.1557959,-082.1278759",0.603710120820329,0.597941340710361,0.627683369602509,0.642334454171387,0.54688131879706
2341,"SC, Hampton",45049,"+32.7783233,-081.1433619",0.597982281582742,0.700815132161136,0.553809725759502,0.683161127334674,0.454143141075658
2342,"SC, Horry",45051,"+33.9092694,-078.9766749",0.569111858609498,0.64156988721443,0.50988031505296,0.647812008506674,0.477185223663928
2343,"SC, Jasper",45053,"+32.4305900,-081.0216270",0.690728276723354,0.745349453638818,0.757688072792107,0.662992267258627,0.596883313203863
2344,"SC, Kershaw",45055,"+34.3383561,-080.5908847",0.581948808091383,0.655157721740338,0.394327230654395,0.673207546147098,0.605102733823702
2345,"SC, Lancaster",45057,"+34.6868182,-080.7036885",0.611276221729293,0.666680752635123,0.598419366525474,0.648529476007551,0.531475291749025
2346,"SC, Laurens",45059,"+34.4834770,-082.0056570",0.719301642156824,0.834899482273322,0.638245311157389,0.761537386670631,0.642524388525955
2347,"SC, Lee",45061,"+34.1586401,-080.2512086",0.685529927888544,0.812609233996027,0.68575293301054,0.736809781002367,0.506947763545244
2348,"SC, Lexington",45063,"+33.8925535,-081.2728531",0.510223342694317,0.470174193369413,0.371563270813123,0.484894042105642,0.714261864489092
2349,"SC, McCormick",45065,"+33.8976052,-082.3161920",0.577615894311611,0.617046813221471,0.679607418590683,0.603063554342405,0.410745791091885
2350,"SC, Marion",45067,"+34.0807006,-079.3621305",0.715476418501209,0.86427143933028,0.71676171825327,0.791373918694921,0.489498597726366
2351,"SC, Marlboro",45069,"+34.6018053,-079.6779418",0.742661246815315,0.890673265451963,0.735545656124245,0.843511818703196,0.500914246981856
2352,"SC, Newberry",45071,"+34.2897302,-081.6000526",0.631362611794836,0.711138606827349,0.539231905291434,0.726138243254389,0.54894169180617
2353,"SC, Oconee",45073,"+34.7487585,-083.0615216",0.621957378144613,0.73917321142441,0.582094943817969,0.709668862529894,0.456892494806179
2354,"SC, Orangeburg",45075,"+33.4361350,-080.8029131",0.722706810983184,0.770488868868445,0.666000095551959,0.811201588469966,0.643136691042367
2355,"SC, Pickens",45077,"+34.8873615,-082.7253677",0.60296673152001,0.619041286308484,0.481209632628393,0.762767097348742,0.548848909794422
2356,"SC, Richland",45079,"+34.0297833,-080.8965664",0.601082867793244,0.437533542733485,0.587354958350705,0.571705870693687,0.8077370993951
2357,"SC, Saluda",45081,"+34.0052784,-081.7279033",0.557465379607681,0.666952478902623,0.5891482390226,0.647398556252421,0.326362244253081
2358,"SC, Spartanburg",45083,"+34.9332392,-081.9910530",0.673858351819875,0.63575580131988,0.608793264288503,0.667995548085544,0.782888793585573
2359,"SC, Sumter",45085,"+33.9160459,-080.3824721",0.704192374079331,0.74922352500212,0.758511159034648,0.675638334059995,0.633396478220559
2360,"SC, Union",45087,"+34.6905135,-081.6158309",0.675846476028856,0.775754197190464,0.700990963976183,0.760093684913532,0.466547058035244
2361,"SC, Williamsburg",45089,"+33.6264629,-079.7164752",0.68243104414371,0.823272140644089,0.764423314539792,0.751068035807271,0.390960685583687
2362,"SC, York",45091,"+34.9701904,-081.1831885",0.534126073290204,0.475203535009567,0.343180703187409,0.552750492240895,0.765369562722945
2363,"SD, Aurora",46003,"+43.7247191,-098.5775872",0.296206438814528,0.141107403624994,0.370578298100769,0.363144114911552,0.309995938620797
2364,"SD, Beadle",46005,"+44.4182649,-098.2794224",0.384766290561016,0.323585841789677,0.415189562997281,0.46828706405554,0.332002693401566
2365,"SD, Bennett",46007,"+43.1848259,-101.6764255",0.529522771322933,0.605210419351822,0.596829015450951,0.608441910230012,0.307609740258945
2366,"SD, Bon Homme",46009,"+42.9860314,-097.8856131",0.346544306658412,0.232676073941072,0.405523932130625,0.374843219255625,0.373134001306327
2367,"SD, Brookings",46011,"+44.3766745,-096.7977971",0.258512296109242,0.10216727482071,0.197956360548939,0.38281125220274,0.351114296864578
2368,"SD, Brown",46013,"+45.5892542,-098.3521746",0.312736714475177,0.103613832732999,0.40105940527797,0.452499211614464,0.293774408275278
2369,"SD, Brule",46015,"+43.7298803,-099.0929410",0.373333897838544,0.270598702886238,0.38977506904704,0.397400881054457,0.435560938366442
2370,"SD, Buffalo",46017,"+44.0443062,-099.2039983",0.638940262101126,0.689171254310676,0.775271122353165,0.77711161957625,0.314207052164415
2371,"SD, Butte",46019,"+44.8964345,-103.5017616",0.418247191734874,0.2884275520787,0.55298536849627,0.503715751299033,0.327860095065492
2372,"SD, Campbell",46021,"+45.7822414,-100.0279513",0.28014228999731,0.180410983353886,0.181622362404925,0.455490932405686,0.303044881824743
2373,"SD, Charles Mix",46023,"+43.2061853,-098.5951429",0.490695578594023,0.505426268769635,0.630773933619483,0.483368653286237,0.343213458700739
2374,"SD, Clark",46025,"+44.8552107,-097.7249124",0.34519880102873,0.199934857479311,0.450168256162046,0.48434555243481,0.246346538038753
2375,"SD, Clay",46027,"+42.9129968,-096.9797951",0.255930089322202,0.0768467099011389,0.286501009885927,0.451869957157592,0.208502680344148
2376,"SD, Codington",46029,"+44.9663237,-097.1988429",0.347110707716041,0.105781714845184,0.406502550410052,0.493327119824487,0.382831445784441
2377,"SD, Corson",46031,"+45.6983396,-101.1760168",0.599694313268101,0.655116843577391,0.665359167951304,0.669764691030626,0.408536550513082
2378,"SD, Custer",46033,"+43.6849428,-103.4622500",0.315744447541464,0.173847096519823,0.365949070550716,0.347014718950891,0.376166904144427
2379,"SD, Davison",46035,"+43.6804393,-098.1558683",0.313845677512469,0.147857525390437,0.359729545994011,0.37781892468567,0.369976713979757
2380,"SD, Day",46037,"+45.3622825,-097.5937339",0.371264837399894,0.311781811484536,0.314783708858227,0.504968761779159,0.353525067477657
2381,"SD, Deuel",46039,"+44.7562899,-096.6902393",0.261744848204573,0.14736398074466,0.281579960943281,0.326757712440101,0.29127773869025
2382,"SD, Dewey",46041,"+45.1500047,-100.8522182",0.547564176543729,0.649727906897425,0.67533787149003,0.555666890417017,0.309524037370443
2383,"SD, Douglas",46043,"+43.3915064,-098.3584331",0.325616317685716,0.200932844093411,0.35554524061116,0.463123655436242,0.282863530602052
2384,"SD, Edmunds",46045,"+45.4116802,-099.2053620",0.295618254597864,0.137113626061106,0.285798846361286,0.418991559498566,0.340568986470501
2385,"SD, Fall River",46047,"+43.2215038,-103.5121024",0.393791611912359,0.334610599340488,0.442462409437613,0.474540040456996,0.32355339841434
2386,"SD, Faulk",46049,"+45.0654764,-099.1535637",0.307890648675824,0.172418308217064,0.273128441198571,0.539317492176424,0.246698353111238
2387,"SD, Grant",46051,"+45.1726366,-096.7722606",0.322720974841229,0.170449656734722,0.301174961065524,0.410561716430536,0.408697565134132
2388,"SD, Gregory",46053,"+43.1790937,-099.2021581",0.342071434340187,0.330737219113085,0.361758519308006,0.445660419675942,0.230129579263715
2389,"SD, Haakon",46055,"+44.2843122,-101.5917895",0.438798508676282,0.300008520403451,0.463113770077674,0.564176610878952,0.42789513334505
2390,"SD, Hamlin",46057,"+44.6806187,-097.1785980",0.306038537038431,0.166145803713425,0.302761617548415,0.457730292974944,0.297516433916938
2391,"SD, Hand",46059,"+44.5467133,-099.0045751",0.261016474335342,0.136021891878501,0.182928338817926,0.365821248053208,0.359294418591732
2392,"SD, Hanson",46061,"+43.6806116,-097.7968454",0.202129808261418,0.0702291710996303,0.102369703632592,0.256034140125929,0.37988621818752
2393,"SD, Harding",46063,"+45.5966116,-103.4738669",0.272592281257693,0.126394575410035,0.326474282564299,0.369899568236462,0.267600698819977
2394,"SD, Hughes",46065,"+44.3922578,-099.9858456",0.34731782720816,0.135962836803815,0.534923911046667,0.377255078395071,0.341129482587089
2395,"SD, Hutchinson",46067,"+43.3367101,-097.7493828",0.2696866971941,0.161922743703283,0.32459024573982,0.256134673656352,0.336099125676945
2396,"SD, Hyde",46069,"+44.5373012,-099.4921478",0.307798354617006,0.207928828655743,0.269397920233892,0.364311890956311,0.38955477862208
2397,"SD, Jackson",46071,"+43.6772940,-101.6264545",0.609216101863779,0.633394490880611,0.646752036042295,0.698131814228222,0.458586066303986
2398,"SD, Jerauld",46073,"+44.0634157,-098.6231878",0.253603081493606,0.251329061181982,0.197193994194492,0.309247675200952,0.256641595396997
2399,"SD, Jones",46075,"+43.9519896,-100.6861386",0.281197431027934,0.125251655101823,0.138092971318871,0.494625364137442,0.366819733553602
2400,"SD, Kingsbury",46077,"+44.3629687,-097.4993130",0.278373246498115,0.223398193722508,0.176778764886024,0.472344685968232,0.240971341415696
2401,"SD, Lake",46079,"+44.0284497,-097.1232229",0.194435220113143,0.0724309556234486,0.0648195441060057,0.36086914898917,0.279621231733945
2402,"SD, Lawrence",46081,"+44.3536690,-103.7965284",0.300444982646737,0.209185283354907,0.39390283904502,0.322274433374952,0.276417374812067
2403,"SD, Lincoln",46083,"+43.2794204,-096.7222862",0.231390149154535,0.120755337316748,0.157462388327406,0.237823926105402,0.409518944868583
2404,"SD, Lyman",46085,"+43.8948122,-099.8419253",0.500308775120577,0.433123950955354,0.546090281303558,0.545656029611197,0.476364838612199
2405,"SD, McCook",46087,"+43.6789244,-097.3620356",0.302802175095357,0.176845433540542,0.342996017784094,0.344254611285017,0.347112637771775
2406,"SD, McPherson",46089,"+45.7842491,-099.2114212",0.329551750419849,0.28921171786981,0.364145006977725,0.527273902829521,0.13757637400234
2407,"SD, Marshall",46091,"+45.7370535,-097.5808837",0.29750518347501,0.123770205684496,0.493809942000186,0.349085375217189,0.223355210998169
2408,"SD, Meade",46093,"+44.6067915,-102.7158636",0.297012297734089,0.0940910843233411,0.300766088021453,0.401830782997385,0.391361235594176
2409,"SD, Mellette",46095,"+43.5849297,-100.7605981",0.587448129301541,0.655006708789947,0.761326747936031,0.586239217363754,0.347219843116432
2410,"SD, Miner",46097,"+44.0173267,-097.6097898",0.294953641361869,0.209224466851733,0.305722447803251,0.448017981661476,0.216849669131017
2411,"SD, Minnehaha",46099,"+43.6674723,-096.7957261",0.34817672721879,0.208340982081107,0.344314146841936,0.33816047725504,0.501891302697077
2412,"SD, Moody",46101,"+44.0124293,-096.6760536",0.378757415151326,0.271691342867733,0.41390696958928,0.377676280671733,0.451755067476559
2413,"SD, Pennington",46103,"+44.0023492,-102.8238015",0.434179284700057,0.237426076753394,0.535388223194004,0.443838123595888,0.52006471525694
2414,"SD, Perkins",46105,"+45.4833865,-102.4679947",0.364691490454349,0.281848646646993,0.361441050605579,0.485175392627503,0.33030087193732
2415,"SD, Potter",46107,"+45.0642763,-099.9496314",0.276863291847475,0.190525434610799,0.212483793931685,0.364809552155361,0.339634386692053
2416,"SD, Roberts",46109,"+45.6233973,-096.9475513",0.477487659256005,0.395514261739953,0.542007985896859,0.511748867091108,0.460679522296101
2417,"SD, Sanborn",46111,"+44.0210318,-098.0921054",0.268371423171062,0.187972218734401,0.204994813835851,0.342759635412731,0.337759024701267
2418,"SD, ",46113,"+43.3419371,-102.5594800",0.306981812579584,0.219317015190092,0.448265503477427,0.497509116528713,0.0628356151221042
2419,"SD, Spink",46115,"+44.9310341,-098.3396437",0.292384386911623,0.138917020392058,0.256987435719372,0.455442196516687,0.318190895018376
2420,"SD, Stanley",46117,"+44.4155468,-100.7491628",0.277623880580055,0.0537810052983454,0.335998368980289,0.282314575910752,0.438401572130832
2421,"SD, Sully",46119,"+44.7223250,-100.1313985",0.226292862864431,0.137359351291887,0.11916845645473,0.281942638245074,0.366701005466033
2422,"SD, Todd",46121,"+43.2081724,-100.7172035",0.659737318295555,0.779952606656976,0.883818566229171,0.650110450131364,0.32506765016471
2423,"SD, Tripp",46123,"+43.3497292,-099.8762186",0.365961538422939,0.310271588662593,0.355601555109691,0.484408933806757,0.313564076112713
2424,"SD, Turner",46125,"+43.3086698,-097.1501851",0.290355713691495,0.172243841240958,0.292096763528535,0.358531699478209,0.338550550518278
2425,"SD, Union",46127,"+42.8311064,-096.6508287",0.276926383117507,0.115689761593276,0.228455579466276,0.274204952348246,0.489355239062231
2426,"SD, Walworth",46129,"+45.4276046,-100.0278563",0.402739899640469,0.294411910632316,0.509806240357893,0.485486563573988,0.321254883997681
2427,"SD, Yankton",46135,"+43.0066072,-097.3883388",0.389239641371311,0.224182865142134,0.543764983835621,0.457793435169989,0.331217281337498
2428,"SD, Ziebach",46137,"+44.9816662,-101.6692245",0.578561345770093,0.66493579914171,0.650238140353519,0.690669375314229,0.308402068270914
2429,"TN, Anderson",47001,"+36.1167307,-084.1954177",0.650732919496058,0.751593165543588,0.623183358188488,0.619233293594252,0.608921860657906
2430,"TN, Bedford",47003,"+35.5136604,-086.4582939",0.654904711452689,0.789598989597263,0.628171689843295,0.729379389010088,0.472468777360109
2431,"TN, Benton",47005,"+36.0692530,-088.0712118",0.646153348447347,0.85533232362731,0.574646633700465,0.786944471265203,0.367689965196409
2432,"TN, Bledsoe",47007,"+35.5936682,-085.2059790",0.592044239457941,0.821864751953932,0.674350713299352,0.645946949535232,0.226014543043247
2433,"TN, Blount",47009,"+35.6881849,-083.9229731",0.556636783365972,0.619704898695522,0.338578210028566,0.641885470247703,0.626378554492099
2434,"TN, Bradley",47011,"+35.1539144,-084.8594137",0.695165509426531,0.765943267749277,0.591406215315457,0.687562229819285,0.735750324822108
2435,"TN, Campbell",47013,"+36.4015922,-084.1592495",0.706964185784558,0.88030565958793,0.653696100362774,0.773073869875365,0.520781113312163
2436,"TN, Cannon",47015,"+35.8083940,-086.0624044",0.556073628140057,0.790770075812469,0.576572603560062,0.621984031790749,0.234967801396951
2437,"TN, Carroll",47017,"+35.9678963,-088.4516591",0.643874090748288,0.757150038304804,0.671482843283188,0.73061246224133,0.416251019163831
2438,"TN, Carter",47019,"+36.2847441,-082.1265932",0.678427573521263,0.860818237925485,0.530961996572734,0.858616010487497,0.463314049099335
2439,"TN, Cheatham",47021,"+36.2551800,-087.1008163",0.471808879848955,0.651600141306984,0.391515631932702,0.482546345122071,0.361573401034061
2440,"TN, Chester",47023,"+35.4166392,-088.6055046",0.489867676662064,0.549717601197538,0.444492407567801,0.685714074045555,0.279546623837364
2441,"TN, Claiborne",47025,"+36.5015565,-083.6607235",0.670277600253649,0.771005223947768,0.653329583307765,0.818200934391052,0.438574659368012
2442,"TN, Clay",47027,"+36.5457651,-085.5457178",0.568778336532052,0.755817708378934,0.519055153865009,0.697406313726749,0.302834170157516
2443,"TN, Cocke",47029,"+35.9161984,-083.1192234",0.727079065074388,0.921518869618909,0.650609382254913,0.894519260897451,0.44166874752628
2444,"TN, Coffee",47031,"+35.4887586,-086.0782188",0.597766079470265,0.750278533277097,0.483230870122555,0.527747387794394,0.629807526687016
2445,"TN, Crockett",47033,"+35.8113116,-089.1353494",0.652490296075368,0.748519563581598,0.6615772054859,0.698145587931198,0.501718827302777
2446,"TN, Cumberland",47035,"+35.9523984,-084.9947614",0.611356815436335,0.742372676840093,0.543151557810386,0.586970511074202,0.572932516020658
2447,"TN, Davidson",47037,"+36.1691287,-086.7847898",0.588921260717286,0.541709649700786,0.527470569595056,0.494240988914283,0.79226383465902
2448,"TN, Decatur",47039,"+35.6034221,-088.1073838",0.563178574654905,0.673504189804796,0.442667585953637,0.803630354929816,0.332912167931371
2449,"TN, DeKalb",47041,"+35.9822204,-085.8335963",0.60368256367691,0.84004819875693,0.517401160575843,0.702965477663508,0.354315417711358
2450,"TN, Dickson",47043,"+36.1455325,-087.3641546",0.573169225193593,0.730542495507711,0.528009009575936,0.601541855542594,0.432583540148133
2451,"TN, Dyer",47045,"+36.0541962,-089.3983056",0.696509807081156,0.792036425863105,0.671429659475733,0.792905684761518,0.529667458224267
2452,"TN, Fayette",47047,"+35.1969933,-089.4138027",0.557314619210825,0.662719509932105,0.354077599222335,0.610594548367665,0.601866819321193
2453,"TN, Fentress",47049,"+36.3760785,-084.9327026",0.588589380372737,0.736872914177945,0.65003714661325,0.71791223797678,0.249535222722971
2454,"TN, Franklin",47051,"+35.1559259,-086.0992032",0.601120810452628,0.728879728631523,0.595846463181899,0.727486756900842,0.352270293096249
2455,"TN, Gibson",47053,"+35.9916941,-088.9337756",0.637146614336358,0.832207110038182,0.649313028392157,0.667005004588665,0.400061314326427
2456,"TN, Giles",47055,"+35.2027228,-087.0353190",0.626639311954399,0.726219458227927,0.565606839471402,0.716459479588855,0.498271470529413
2457,"TN, Grainger",47057,"+36.2774634,-083.5094926",0.615675328633783,0.738941746669942,0.615459848276573,0.622209545112985,0.486090174475634
2458,"TN, Greene",47059,"+36.1789979,-082.8477460",0.652207054642436,0.804934741926548,0.520048844141937,0.792848980951145,0.490995651550115
2459,"TN, Grundy",47061,"+35.3872730,-085.7221882",0.612099896413268,0.841336079372633,0.687089232254304,0.638788419486369,0.281185854539767
2460,"TN, Hamblen",47063,"+36.2183967,-083.2660711",0.735700471023706,0.796819376001164,0.661652944390122,0.824310334902455,0.660019228801081
2461,"TN, Hamilton",47065,"+35.1591860,-085.2022955",0.598672954499824,0.564943764470646,0.451403223530673,0.527674141786309,0.850670688211668
2462,"TN, Hancock",47067,"+36.5214195,-083.2274526",0.652688914484893,0.804490398182333,0.703239409094646,0.865968716630663,0.237057134031928
2463,"TN, Hardeman",47069,"+35.2181307,-088.9890374",0.693475963990371,0.827352716866656,0.745082870037361,0.875066913901025,0.326401355156442
2464,"TN, Hardin",47071,"+35.2018926,-088.1856958",0.620231513023852,0.775205233199306,0.540311115872756,0.769895220178931,0.395514482844416
2465,"TN, Hawkins",47073,"+36.4522060,-082.9313857",0.71485598284524,0.803029405931941,0.587340624882373,0.905080762647138,0.563973137919506
2466,"TN, Haywood",47075,"+35.5866898,-089.2825359",0.747651545053309,0.771417841474375,0.664365752803298,0.901535425631773,0.653287160303789
2467,"TN, Henderson",47077,"+35.6539945,-088.3876741",0.606158009416327,0.796636609452485,0.514768664468748,0.720580275469059,0.392646488275015
2468,"TN, Henry",47079,"+36.3253983,-088.3003844",0.609041034326369,0.796848438997025,0.650440852957969,0.626538919686676,0.362335925663804
2469,"TN, Hickman",47081,"+35.8023956,-087.4671144",0.604160700142864,0.729463863940433,0.652660479157944,0.68870803814764,0.345810419325439
2470,"TN, Houston",47083,"+36.2857772,-087.7056048",0.589093416984725,0.77632233780423,0.628452224256723,0.64144364188159,0.310155463996357
2471,"TN, Humphreys",47085,"+36.0404396,-087.7906251",0.604737823793009,0.757679078947056,0.554718099344655,0.784341779393428,0.322212337486895
2472,"TN, Jackson",47087,"+36.3542420,-085.6741819",0.61460499834373,0.862992486774728,0.630447321050699,0.684102258094103,0.28087792745539
2473,"TN, Jefferson",47089,"+36.0484787,-083.4409664",0.689193741382012,0.742689881945746,0.625380570636282,0.706995248506864,0.681709264439156
2474,"TN, Johnson",47091,"+36.4532035,-081.8612367",0.551855462997211,0.803195609501135,0.6082389582814,0.674588288384676,0.12139899582163
2475,"TN, Knox",47093,"+35.9927265,-083.9377209",0.572276884872612,0.533529792431669,0.33421114386218,0.585980667792928,0.835385935403672
2476,"TN, Lake",47095,"+36.3339054,-089.4855365",0.684588218297366,0.805654111700789,0.711904064730534,0.718912858044373,0.50188183871377
2477,"TN, Lauderdale",47097,"+35.7629507,-089.6277318",0.76183650822003,0.911288337032252,0.776870393977518,0.848324651532685,0.510862650337665
2478,"TN, Lawrence",47099,"+35.2204764,-087.3965460",0.605758098307342,0.811875532643245,0.563468222215203,0.699520550197145,0.348168088173775
2479,"TN, Lewis",47101,"+35.5232441,-087.4969827",0.595703186450269,0.780497908126677,0.629813243087999,0.721865145963116,0.250636448623283
2480,"TN, Lincoln",47103,"+35.1425322,-086.5933882",0.591129916978787,0.729039105494134,0.485086504356353,0.728465224010182,0.42192883405448
2481,"TN, Loudon",47105,"+35.7374500,-084.3162040",0.640873384708661,0.685255678200195,0.485874997489841,0.63578233801009,0.756580525134517
2482,"TN, McMinn",47107,"+35.4244708,-084.6199625",0.703713582126076,0.848738648961577,0.592575320249484,0.72407761778672,0.649462741506521
2483,"TN, McNairy",47109,"+35.1756263,-088.5646713",0.638543847552345,0.751448640527845,0.60067081171333,0.841113887605478,0.360942050362726
2484,"TN, Macon",47111,"+36.5378383,-086.0012306",0.58109371506318,0.814692535896453,0.558769573557264,0.651216915563245,0.299695835235757
2485,"TN, Madison",47113,"+35.6060563,-088.8334238",0.602585548105125,0.659507986861605,0.476952648036364,0.622946839361215,0.650934718161316
2486,"TN, Marion",47115,"+35.1334215,-085.6183990",0.65403170249621,0.761311887628852,0.591073805993868,0.742375658393091,0.52136545796903
2487,"TN, Marshall",47117,"+35.4683866,-086.7658862",0.627625643677371,0.719515128315674,0.583293949656966,0.687938071212813,0.519755425524029
2488,"TN, Maury",47119,"+35.6156963,-087.0777632",0.504813410375301,0.602041179540587,0.435157674316889,0.496953634614053,0.485101153029673
2489,"TN, Meigs",47121,"+35.5033973,-084.8238876",0.607363743791818,0.702994701321993,0.547807057877913,0.728451210940974,0.450202005026392
2490,"TN, Monroe",47123,"+35.4476659,-084.2497859",0.6981544581031,0.842256722389386,0.729707037352189,0.769755759523159,0.450898313147666
2491,"TN, Montgomery",47125,"+36.5003535,-087.3808865",0.600275294199349,0.63127436728217,0.590694648450601,0.575626500513444,0.603505660551179
2492,"TN, Moore",47127,"+35.2888885,-086.3586840",0.472912570065922,0.514242123460178,0.370918816906336,0.649986054351328,0.356503285545845
