row#,Name,FIPS,Source,ToxPi Score,Costs of Climate Disasters,Economic & Productivity Losses,Transition Risks,Social Stressors
1009,"KY, Butler",21031,"+37.2070133,-086.6824707",0.487808886741743,0.327914926077151,0.666633837757758,0.650979913753102,0.305706869378962
1010,"KY, Caldwell",21033,"+37.1486431,-087.8705100",0.589374980190049,0.465770458747132,0.940925322724653,0.70582719308005,0.244976946208361
1011,"KY, Calloway",21035,"+36.6209783,-088.2740857",0.513251288922296,0.314341238282954,0.823996880366386,0.608003941528798,0.306663095511044
1012,"KY, Campbell",21037,"+38.9469811,-084.3795832",0.430843479127561,0.338869848102736,0.408094677305768,0.503186741606996,0.473222649494746
1013,"KY, Carlisle",21039,"+36.8577260,-088.9757570",0.559662205009401,0.344341682006433,0.793714569495124,0.817362264463038,0.28323030407301
1014,"KY, Carroll",21041,"+38.6682836,-085.1240829",0.526680861553135,0.465887321007897,0.707532181203409,0.553800841657032,0.379503102344203
1015,"KY, Carter",21043,"+38.3095549,-083.0488208",0.555059170133252,0.537270708222383,0.549448550381855,0.457726077198419,0.675791344730353
1016,"KY, Casey",21045,"+37.3219623,-084.9282195",0.532422906028627,0.457014154183207,0.544677210703796,0.699569449801136,0.428430809426369
1017,"KY, Christian",21047,"+36.8933877,-087.4935542",0.487912600759642,0.28617589251867,0.786311637860884,0.645182298656461,0.233980574002552
1018,"KY, Clark",21049,"+37.9701332,-084.1449740",0.509543260539923,0.364097485205889,0.511110747753818,0.656593477576833,0.50637133162315
1019,"KY, Clay",21051,"+37.1644658,-083.7107629",0.474379563895555,0.379336246963691,0.460106411295781,0.565580123123223,0.492495474199525
1020,"KY, Clinton",21053,"+36.7291241,-085.1534986",0.573519159320808,0.375705069337218,0.688006255998564,0.727821320192702,0.50254399175475
1021,"KY, Crittenden",21055,"+37.3581494,-088.1050103",0.494101055720584,0.382123220643783,0.767619446527411,0.58168460950278,0.244976946208361
1022,"KY, Cumberland",21057,"+36.7842273,-085.3934992",0.482362548164228,0.334804516308531,0.597655578607618,0.558678200389127,0.438311897351634
1023,"KY, Daviess",21059,"+37.7316710,-087.0871390",0.524013007972148,0.439615518091402,0.679769837660412,0.691839296338949,0.284827379797829
1024,"KY, Edmonson",21061,"+37.2278556,-086.2177780",0.485768847175143,0.401230131487843,0.659348063499983,0.634967453009999,0.247529740702747
1025,"KY, Elliott",21063,"+38.1164254,-083.0975408",0.48157230045907,0.538251503706894,0.402182450653967,0.450640103191414,0.535215144284006
1026,"KY, Estill",21065,"+37.6924599,-083.9639272",0.485261429897914,0.379336246963691,0.514574476499318,0.48689820395453,0.560236792174116
1027,"KY, Fayette",21067,"+38.0401572,-084.4584429",0.493993612473835,0.313291404085879,0.383490259320495,0.770429189871187,0.508763596617779
1028,"KY, Fleming",21069,"+38.3684311,-083.7061517",0.540258690114905,0.397359093176865,0.628457397455924,0.59824922406461,0.536969045762222
1029,"KY, Floyd",21071,"+37.5582827,-082.7403367",0.518700264529595,0.381054097432157,0.378535502373568,0.696164501252316,0.619046957060338
1030,"KY, Franklin",21073,"+38.2349190,-084.8687863",0.493218124165857,0.342693227964067,0.540375242033983,0.581040430047597,0.508763596617779
1031,"KY, Fulton",21075,"+36.5526198,-089.1877226",0.587909981368281,0.38657620384596,0.909689763008233,0.722575858914789,0.332798099704142
1032,"KY, Gallatin",21077,"+38.7601837,-084.8621143",0.478307773444773,0.308960566298238,0.650380656902665,0.456437718288054,0.497452152290135
1033,"KY, Garrard",21079,"+37.6301619,-084.5458557",0.560479094119926,0.420726564856837,0.577759624700927,0.696900706343952,0.546529480577985
1034,"KY, Grant",21081,"+38.6492099,-084.6259458",0.533180241726818,0.409882368929043,0.658978091836781,0.566408353851314,0.497452152290135
1035,"KY, Graves",21083,"+36.7233435,-088.6498974",0.560789555240321,0.35687789047878,0.883771516878115,0.709876321084053,0.292632492520335
1036,"KY, Grayson",21085,"+37.4585771,-086.3440113",0.445670670554278,0.252417943257445,0.558477083393541,0.591807429512787,0.379980226053339
1037,"KY, Green",21087,"+37.2696366,-085.5614029",0.49861264408227,0.395197677923012,0.597055855283071,0.619507146085625,0.382689897037373
1038,"KY, Greenup",21089,"+38.5635956,-082.9338325",0.497175313362011,0.480468715351128,0.43455039858605,0.515518176891914,0.558163962618951
1039,"KY, Hancock",21091,"+37.8433887,-086.7927726",0.524391560549559,0.480498488123943,0.776455645228755,0.540641175644023,0.299970933201514
1040,"KY, Hardin",21093,"+37.6958356,-085.9631827",0.454342763764757,0.332398314929939,0.455582980581003,0.59585655751679,0.433533202031297
1041,"KY, Harlan",21095,"+36.8592233,-083.2214968",0.480750053125555,0.40355416881872,0.318141749398052,0.663863502856747,0.537440791428699
1042,"KY, Harrison",21097,"+38.4434891,-084.3327961",0.4955074192775,0.267747701835673,0.587374457942746,0.630734273733087,0.496173243598493
1043,"KY, Hart",21099,"+37.3138562,-085.8819945",0.55680461519814,0.465022754906356,0.658989746733207,0.657237657032015,0.445968302120983
1044,"KY, Henderson",21101,"+37.7925421,-087.5725767",0.521867916061017,0.388367605720837,0.756208219192667,0.647390913931372,0.295504925399192
1045,"KY, Henry",21103,"+38.4515607,-085.1200786",0.514889131564252,0.348817063579287,0.637364152960914,0.687974219607855,0.385401090108953
1046,"KY, Hickman",21105,"+36.6759160,-088.9720197",0.61754839129649,0.419558932840516,0.892191960897347,0.825644571743953,0.332798099704142
1047,"KY, Hopkins",21107,"+37.3110702,-087.5421956",0.572587632102109,0.408511995886746,0.786072760016366,0.870553082333803,0.225212690171521
1048,"KY, Jackson",21109,"+37.4033198,-084.0206858",0.498759651764732,0.3333413303617,0.594592717457932,0.506867767065181,0.560236792174116
1049,"KY, Jefferson",21111,"+38.1895327,-085.6576239",0.488771148865757,0.352726624886514,0.560744084332017,0.703710603441594,0.337903282802902
1050,"KY, Jessamine",21113,"+37.8732908,-084.5839603",0.575654352575399,0.506121508750746,0.595494346329525,0.690642963065039,0.510358592156287
1051,"KY, Johnson",21115,"+37.8492599,-082.8306393",0.497808031920586,0.383388425906318,0.387431743755029,0.624476530454174,0.595935427566822
1052,"KY, Kenton",21117,"+38.9304771,-084.5334920",0.445302093247661,0.309179927245453,0.39418004286264,0.580396250592415,0.497452152290135
1053,"KY, Knott",21119,"+37.3547030,-082.9491376",0.500979417395407,0.344840059512197,0.361627099592516,0.678403553416576,0.619046957060338
1054,"KY, Knox",21121,"+36.8874758,-083.8556299",0.564819858206985,0.645571012939826,0.534098823634989,0.587114122053602,0.492495474199525
1055,"KY, Larue",21123,"+37.5455181,-085.6972088",0.513154441363262,0.317087487652726,0.55800185641776,0.746226447483624,0.431301973898938
1056,"KY, Laurel",21125,"+37.1132678,-084.1193951",0.55428913614324,0.533487942605669,0.5803814060102,0.597881121518791,0.5054060744383
1057,"KY, Lawrence",21127,"+38.0744587,-082.7383054",0.470578977985431,0.457654654028706,0.307465293885914,0.507235869610999,0.609960094416105
1058,"KY, Lee",21129,"+37.6053832,-083.7184968",0.43174617655646,0.335070462564782,0.277486124399003,0.499045587966539,0.615382531295515
1059,"KY, Leslie",21131,"+37.0878458,-083.3886162",0.545224348526578,0.486582314855915,0.406414661061162,0.750459626760536,0.537440791428699
1060,"KY, Letcher",21133,"+37.1185034,-082.8611749",0.508816750615758,0.506121508750746,0.241704109368179,0.615642069354531,0.671799314989574
1061,"KY, Lewis",21135,"+38.5320508,-083.3733027",0.496388578966377,0.398191795257223,0.640520728604044,0.409872746242021,0.536969045762222
1062,"KY, Lincoln",21137,"+37.4572565,-084.6580738",0.50198170299467,0.334183498092564,0.503289456672685,0.623924376635446,0.546529480577985
1063,"KY, Livingston",21139,"+37.2095173,-088.3634260",0.523491345239332,0.369220823575659,0.839280518336784,0.56493594366804,0.320528095376847
1064,"KY, Logan",21141,"+36.8598288,-086.8814363",0.619790001451697,0.495833172142406,0.830504039096569,0.794355855349385,0.358466939218427
1065,"KY, Lyon",21143,"+37.0239759,-088.0833909",0.49529015983758,0.351258210818763,0.713515877277173,0.671409605046025,0.244976946208361
1066,"KY, McCracken",21145,"+37.0536877,-088.7123775",0.505422089728045,0.386174326445801,0.761764657790947,0.590519070602422,0.28323030407301
1067,"KY, McCreary",21147,"+36.7311363,-084.4910515",0.47157785586699,0.465770458747132,0.424818084748779,0.438032590997132,0.557690288974916
1068,"KY, McLean",21149,"+37.5305746,-087.2629312",0.578080109067703,0.396062244024553,0.788638415299134,0.837055750664325,0.290564026282799
1069,"KY, Madison",21151,"+37.7235278,-084.2770080",0.491132546150757,0.298020448109784,0.489434541690686,0.616838402628441,0.560236792174116
1070,"KY, Magoffin",21153,"+37.6989535,-083.0697158",0.524150118376657,0.505886958736438,0.395670937973896,0.579660045500778,0.615382531295515
1071,"KY, Marion",21155,"+37.5522465,-085.2692420",0.53674707164443,0.41807681559267,0.603027801396002,0.69745286016268,0.428430809426369
1072,"KY, Marshall",21157,"+36.8820170,-088.3327524",0.579798500348595,0.363924571985581,0.861140122655902,0.766748164413002,0.327381142339894
1073,"KY, Martin",21159,"+37.7967740,-082.5066231",0.561663623692092,0.444650858931168,0.516784096561102,0.65613334939456,0.629086189881537
1074,"KY, Mason",21161,"+38.5940683,-083.8280523",0.560036645528071,0.532353165201864,0.573694651600352,0.623740325362537,0.510358439947533
1075,"KY, Meade",21163,"+37.9674757,-086.2008628",0.489229535696543,0.364592037928455,0.674989752056814,0.641593298834731,0.275743053966172
1076,"KY, Menifee",21165,"+37.9507147,-083.5973453",0.537894963947466,0.337577704259251,0.718815033561539,0.558218072206854,0.536969045762222
1077,"KY, Mercer",21167,"+37.8120851,-084.8796945",0.592951717665641,0.503960093496893,0.661727354517232,0.699109321618863,0.507010101029576
1078,"KY, Metcalfe",21169,"+36.9903940,-085.6295543",0.509896596949291,0.242388976479568,0.689145793057713,0.716594192545239,0.391457425714644
1079,"KY, Monroe",21171,"+36.7140770,-085.7135080",0.611171951721713,0.465770458747132,0.702403513428418,0.930645822938664,0.345868011772637
1080,"KY, Montgomery",21173,"+38.0381379,-083.9123375",0.528308926220315,0.418997432653754,0.55560174629515,0.611869018259892,0.526767507672463
1081,"KY, Morgan",21175,"+37.9229402,-083.2589444",0.490258347912161,0.429199945529736,0.453479376347063,0.462971538476332,0.615382531295515
1082,"KY, Muhlenberg",21177,"+37.2138159,-087.1340919",0.572872879591312,0.401533197402622,0.736147290512268,0.921903387475476,0.231907642974884
1083,"KY, Nelson",21179,"+37.8031876,-085.4659548",0.544389174839612,0.354414344868628,0.685679535598959,0.718434705274331,0.419028113616529
1084,"KY, Nicholas",21181,"+38.3371317,-084.0255542",0.586173932946094,0.549730943842841,0.572442634333614,0.726348910009428,0.496173243598493
1085,"KY, Ohio",21183,"+37.4778588,-086.8448710",0.557479257809631,0.440414485033616,0.740626250096966,0.763251190227727,0.285625105880215
1086,"KY, Oldham",21185,"+38.4000461,-085.4560593",0.463333822224204,0.185148124131753,0.648952067004437,0.64435406792837,0.374881029832256
1087,"KY, Owen",21187,"+38.4996026,-084.8415094",0.500990295757329,0.338867976985775,0.522282412780307,0.634047196645453,0.508763596617779
1088,"KY, Owsley",21189,"+37.4234519,-083.6915664",0.50730117536456,0.591424382683619,0.37046932537733,0.451928462101778,0.615382531295515
1089,"KY, Pendleton",21191,"+38.6907649,-084.3540405",0.482486515451819,0.222790264555532,0.727952111114322,0.480640460675617,0.498563225461805
1090,"KY, Perry",21193,"+37.2412822,-083.2177723",0.523612952719483,0.425166257625308,0.357387017852335,0.69285157833995,0.619046957060338
1091,"KY, Pike",21195,"+37.4820665,-082.4028687",0.432560082089625,0.162416612087008,0.284172878808851,0.62778945336654,0.655861384096103
