row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
2287,"PA, Mercer",42085,"+41.3000142,-080.2527863",0.527137638590474,0.479804610550134,0.522544808882568,0.429635378578203,0.747730886413989,0.558170248443669,0.457618511560045,0.494459025704708
2288,"PA, Mifflin",42087,"+40.6118896,-077.6206614",0.540534846086741,0.562591570145714,0.499375814116422,0.520915444025793,0.504652933575501,0.628613324103335,0.614090628971045,0.45350420766938
2289,"PA, Monroe",42089,"+41.0562332,-075.3290369",0.483104596601411,0.339016469883832,0.356483092379299,0.55650618170375,0.570225430197157,0.547658205951998,0.439254790129701,0.57258800596414
2290,"PA, Montgomery",42091,"+40.2099992,-075.3702011",0.432329746192325,0.135601721230726,0.203757040666529,0.141807595854986,0.738850782832836,0.729050405702023,0.419922550910688,0.657318126148491
2291,"PA, Montour",42093,"+41.0292610,-076.6652592",0.434618175496213,0.254178799770321,0.365388093203,0.359087763772986,0.612061057027771,0.512926177785235,0.542552145399123,0.396133191515059
2292,"PA, Northampton",42095,"+40.7527913,-075.3074468",0.452441504943677,0.264952649855143,0.301225293918122,0.251733234126491,0.755516775131488,0.55485401944294,0.558486226454973,0.480322335676583
2293,"PA, Northumberland",42097,"+40.8515244,-076.7098770",0.512998295493424,0.549520577155387,0.457000069781649,0.566758586349701,0.585661014878711,0.549717336088248,0.535750843632794,0.346579640567476
2294,"PA, Perry",42099,"+40.3977795,-077.2663284",0.508666312906365,0.395632193518796,0.320518665400743,0.519642495576024,0.5393942730006,0.637141220986611,0.658127531462878,0.490207810398904
2295,"PA, Philadelphia",42101,"+40.0093755,-075.1333459",0.623300281544805,0.591987960888044,0.727223627919016,0.493506782913817,0.809993643107476,0.737813403110755,0.629298504902081,0.373278047972449
2296,"PA, Pike",42103,"+41.3259485,-075.0315143",0.375322465490457,0.226705609063194,0.336391734194596,0.320363644543512,0.419030462476628,0.470217001115335,0.364544839848814,0.490003967191119
2297,"PA, Potter",42105,"+41.7482219,-077.8947350",0.478940083413252,0.41247377675975,0.543888140927732,0.429736118320622,0.313194177736106,0.406910863004011,0.633616272168045,0.612761234976499
2298,"PA, Schuylkill",42107,"+40.7036899,-076.2178000",0.506499181744926,0.486226478000499,0.427362196934892,0.482781261024251,0.553959133666824,0.652444874926029,0.533413236187741,0.409307091474244
2299,"PA, Snyder",42109,"+40.7553480,-077.0729544",0.465993132737568,0.34073755123041,0.32902241014489,0.477821117525614,0.495059927644485,0.565328352549788,0.626007212948612,0.427975357119177
2300,"PA, Somerset",42111,"+39.9812968,-079.0284859",0.541998182390661,0.479407884379165,0.445110586141966,0.532749571427767,0.533581274666604,0.689172037351193,0.519014927133566,0.594950995634367
2301,"PA, Sullivan",42113,"+41.4397901,-076.5115249",0.473237862746675,0.421396654752609,0.416261798327067,0.591559709254975,0.250425356394475,0.459281609673672,0.577461629627571,0.596278281196354
2302,"PA, Susquehanna",42115,"+41.8196651,-075.8009686",0.475965787319725,0.416154396060591,0.448140553551696,0.57418388545021,0.380492585249578,0.405574769504967,0.533393381503438,0.573820939917595
2303,"PA, Tioga",42117,"+41.7668593,-077.2572882",0.466973967457358,0.429830224362591,0.367461859330255,0.498020120357855,0.418450840604973,0.400195438268433,0.537056294206066,0.61780299507133
2304,"PA, Union",42119,"+40.9621790,-077.0554751",0.443784819075612,0.228940278925955,0.231715958005474,0.450894116032314,0.629730890027073,0.578728082245554,0.577874918182986,0.408609490109926
2305,"PA, Venango",42121,"+41.4019797,-079.7544181",0.514447660328753,0.515835793809412,0.524653851180387,0.480485346918261,0.532563639761514,0.474672629057511,0.498443001376905,0.574479360197277
2306,"PA, Warren",42123,"+41.8436691,-079.3131731",0.488791391498442,0.34093747880187,0.37007921392218,0.475559974380524,0.538651078037686,0.470957943089706,0.621680641400366,0.603673410856764
2307,"PA, Washington",42125,"+40.2000054,-080.2521319",0.517039068440136,0.367671363243729,0.381354428087642,0.489731984630689,0.702384071050602,0.791594515762611,0.504329335997739,0.382207780307939
2308,"PA, Wayne",42127,"+41.6465894,-075.2924847",0.418488231184986,0.365285064549563,0.418629673435716,0.369745981874855,0.373444999609641,0.413803219511444,0.467727841063274,0.52078083825041
2309,"PA, Westmoreland",42129,"+40.3110682,-079.4666879",0.512257509264758,0.365660285294585,0.273414637661391,0.413288803779235,0.78593132575065,0.793348371950182,0.471675342301553,0.482483798115709
2310,"PA, Wyoming",42131,"+41.5251370,-076.0087796",0.493389156116509,0.322393898001843,0.420755573406868,0.578664152100183,0.493259593893631,0.487936247607895,0.608664425127026,0.542050202678119
2311,"PA, York",42133,"+39.9218390,-076.7284464",0.487024798529886,0.310905989414403,0.372607001541118,0.357136523668557,0.732798962104095,0.692047519003182,0.487419226275024,0.456258367702824
2312,"RI, Bristol",44001,"+41.7052705,-071.2850530",0.333298777859583,0.202568603113955,0.139390105167175,0.257964473534108,0.41822679282908,0.178520495545069,0.430960704601356,0.705460270226337
2313,"RI, Kent",44003,"+41.6777498,-071.5763135",0.416914604277515,0.299480536531723,0.355269894274127,0.209684859649722,0.542685103353508,0.392883698210997,0.375396766438996,0.743001371483532
2314,"RI, Newport",44005,"+41.5027319,-071.2840630",0.372498025218947,0.238764703351965,0.294474227029779,0.241645687337736,0.483832804238672,0.229903775218887,0.433124265428994,0.685740713926592
2315,"RI, Providence",44007,"+41.8704877,-071.5782416",0.51440199663236,0.388772122162248,0.607206990479994,0.315282921354301,0.741626035732153,0.367224622337589,0.425243207405111,0.755458076955126
2316,"RI, Washington",44009,"+41.4011616,-071.6176118",0.395241071817704,0.217391609291829,0.187205298709232,0.326311507038259,0.55673378552007,0.372465422101426,0.340321413246942,0.766258466816171
2317,"SC, Abbeville",45001,"+34.2138089,-082.4604603",0.580953503001485,0.66918673828355,0.664987065906169,0.723227767896739,0.460651377560452,0.805445876403933,0.372189187437693,0.370986507521858
2318,"SC, Aiken",45003,"+33.5493166,-081.6338704",0.575785671198068,0.697021192749702,0.591319292456233,0.716945380777184,0.662888376155854,0.74410038914975,0.342479011902466,0.275746055195289
2319,"SC, Allendale",45005,"+32.9797838,-081.3634213",0.626806895073511,0.72837671007009,0.768982498674305,0.865952547282886,0.405403463212282,0.703539365382409,0.56075967968626,0.354634001206343
2320,"SC, Anderson",45007,"+34.5195488,-082.6380859",0.580523189368832,0.62086501722523,0.526748544034555,0.735154186486291,0.655028330296762,0.724255090782773,0.444697932133484,0.356913224622726
2321,"SC, Bamberg",45009,"+33.2030210,-081.0531608",0.595875671488828,0.693337723146418,0.777763913209274,0.806539208592464,0.36609209099218,0.783523676315456,0.499741980854958,0.244131107311048
2322,"SC, Barnwell",45011,"+33.2606803,-081.4337529",0.642281866126694,0.812030503332018,0.852277444196019,0.771560258143877,0.413481101824689,0.749134708070029,0.551022540672199,0.346466506648024
2323,"SC, Beaufort",45013,"+32.3581474,-080.6893201",0.448998607381105,0.351438745039284,0.324654756588737,0.490566179149085,0.427196700501072,0.65205869472732,0.50084939136164,0.396225784300595
2324,"SC, Berkeley",45015,"+33.2077000,-079.9536554",0.57260933731866,0.524943959864522,0.489597002060081,0.594131123656377,0.658503334601501,0.686449662168112,0.595778346898878,0.458861931981152
2325,"SC, Calhoun",45017,"+33.6747804,-080.7803468",0.56334320309868,0.629352984742652,0.552598145271799,0.738304969674253,0.597110139378875,0.718905492992601,0.506855902828855,0.200274786801724
2326,"SC, Charleston",45019,"+32.8004582,-079.9424800",0.518333260271306,0.376770138491526,0.295873946308285,0.536396784452033,0.716610591922525,0.697031123871909,0.574936457683032,0.43071377916983
2327,"SC, Cherokee",45021,"+35.0497962,-081.6076469",0.65463749859064,0.894233947371339,0.598685516013372,0.886730392338806,0.70102234638695,0.736132031237081,0.430437901112033,0.335220355674897
2328,"SC, Chester",45023,"+34.6893450,-081.1612490",0.586459179190973,0.866091535956639,0.563821839179714,0.718869997126948,0.515408207118255,0.826030919875213,0.344560555532649,0.270431199547393
2329,"SC, Chesterfield",45025,"+34.6370178,-080.1592269",0.617978156924293,0.818549439513125,0.727943806273083,0.705348777051553,0.504592107167214,0.797621483259045,0.4757366817225,0.296054803483532
2330,"SC, Clarendon",45027,"+33.6646821,-080.2178886",0.603460026322579,0.851100960440187,0.666194619769854,0.645554710907113,0.439280807293906,0.708591252486695,0.598421230833759,0.315076602526541
2331,"SC, Colleton",45029,"+32.8349797,-080.6553452",0.597865301542506,0.80931600648538,0.560481529725917,0.549563858181945,0.369134340215182,0.719946932613905,0.699868358494643,0.476746085080573
2332,"SC, Darlington",45031,"+34.3321854,-079.9621155",0.649084753275241,0.802783583186158,0.7369903748341,0.842122391131069,0.56717407658684,0.789861142594207,0.578052084203898,0.226609620390412
2333,"SC, Dillon",45033,"+34.3901723,-079.3749638",0.708121900600088,0.945950581901385,0.792126809875353,0.892503126408749,0.544308709384665,0.771754572501347,0.671282379293069,0.33892712483605
2334,"SC, Dorchester",45035,"+33.0821859,-080.4046966",0.5281831988267,0.454689132374137,0.50443180196059,0.512294172927085,0.550740376996127,0.684145445042825,0.58707791842933,0.403903544056803
2335,"SC, Edgefield",45037,"+33.7764976,-081.9682452",0.556114061985916,0.577463813050382,0.62844170958484,0.808405566721275,0.373277350173761,0.760521432760532,0.418689438310002,0.32599912330062
2336,"SC, Fairfield",45039,"+34.3956685,-081.1270007",0.621158310111154,0.719564451932035,0.669443923926718,0.919518648974038,0.403238194933349,0.878823297839373,0.476866627112643,0.280653026059923
2337,"SC, Florence",45041,"+34.0285346,-079.7102329",0.617292062225484,0.755000644786385,0.717074315143779,0.667456011169095,0.613862934532207,0.723476199340826,0.521264905717688,0.322909424888409
2338,"SC, Georgetown",45043,"+33.4175300,-079.3008115",0.58964186879809,0.708226680765146,0.560314374750846,0.676262011220758,0.455014590939877,0.641157825356578,0.603675108457466,0.482842490095962
2339,"SC, Greenville",45045,"+34.8926452,-082.3720772",0.517559124729647,0.458508093652091,0.427323283670831,0.587008395965126,0.782234196857189,0.704883007705369,0.341844338573974,0.321112556682949
2340,"SC, Greenwood",45047,"+34.1557959,-082.1278759",0.573116311550407,0.597941340710361,0.627683369602509,0.642334454171387,0.54688131879706,0.827755296586566,0.431059000170746,0.33815940081422
2341,"SC, Hampton",45049,"+32.7783233,-081.1433619",0.578932920513985,0.700815132161136,0.553809725759502,0.683161127334674,0.454143141075658,0.699493545604524,0.488245623448365,0.472862148214039
2342,"SC, Horry",45051,"+33.9092694,-078.9766749",0.548613028311274,0.64156988721443,0.50988031505296,0.647812008506674,0.477185223663928,0.656183769994345,0.488752759765121,0.418907233981459
2343,"SC, Jasper",45053,"+32.4305900,-081.0216270",0.638486737925579,0.745349453638818,0.757688072792107,0.662992267258627,0.596883313203863,0.689970086928751,0.556490840738732,0.460033130918155
2344,"SC, Kershaw",45055,"+34.3383561,-080.5908847",0.547389899083551,0.655157721740338,0.394327230654395,0.673207546147098,0.605102733823702,0.805518951767463,0.462869141417729,0.235545968034132
2345,"SC, Lancaster",45057,"+34.6868182,-080.7036885",0.559397351119199,0.666680752635123,0.598419366525474,0.648529476007551,0.531475291749025,0.814391368417243,0.445924883068583,0.210360319431394
2346,"SC, Laurens",45059,"+34.4834770,-082.0056570",0.630129696314419,0.834899482273322,0.638245311157389,0.761537386670631,0.642524388525955,0.792169134848517,0.372689776623505,0.368842394101612
2347,"SC, Lee",45061,"+34.1586401,-080.2512086",0.612936373415793,0.812609233996027,0.68575293301054,0.736809781002367,0.506947763545244,0.753728563701945,0.587711132717747,0.206995205936682
2348,"SC, Lexington",45063,"+33.8925535,-081.2728531",0.477621407325029,0.470174193369413,0.371563270813123,0.484894042105642,0.714261864489092,0.714420628176036,0.409565985665778,0.178469866656119
2349,"SC, McCormick",45065,"+33.8976052,-082.3161920",0.529761880564046,0.617046813221471,0.679607418590683,0.603063554342405,0.410745791091885,0.831067037526655,0.315766762663621,0.251035786511598
2350,"SC, Marion",45067,"+34.0807006,-079.3621305",0.62581811247178,0.86427143933028,0.71676171825327,0.791373918694921,0.489498597726366,0.77343768326643,0.381239654943696,0.364143775087497
2351,"SC, Marlboro",45069,"+34.6018053,-079.6779418",0.65411395981326,0.890673265451963,0.735545656124245,0.843511818703196,0.500914246981856,0.795668896944723,0.57531509109064,0.237168743396199
2352,"SC, Newberry",45071,"+34.2897302,-081.6000526",0.600795062106323,0.711138606827349,0.539231905291434,0.726138243254389,0.54894169180617,0.780061898881395,0.632388604754155,0.26766448392937
2353,"SC, Oconee",45073,"+34.7487585,-083.0615216",0.564346818221733,0.73917321142441,0.582094943817969,0.709668862529894,0.456892494806179,0.651871039359872,0.467827608991266,0.342899566622543
2354,"SC, Orangeburg",45075,"+33.4361350,-080.8029131",0.614784849255745,0.770488868868445,0.666000095551959,0.811201588469966,0.643136691042367,0.746933161807523,0.462376139831023,0.203357399218933
2355,"SC, Pickens",45077,"+34.8873615,-082.7253677",0.529019204245912,0.619041286308484,0.481209632628393,0.762767097348742,0.548848909794422,0.662524177719577,0.289001354391112,0.339741971530656
2356,"SC, Richland",45079,"+34.0297833,-080.8965664",0.521093017928018,0.437533542733485,0.587354958350705,0.571705870693687,0.8077370993951,0.763995082270054,0.29410956278463,0.185215009268466
2357,"SC, Saluda",45081,"+34.0052784,-081.7279033",0.545553391880686,0.666952478902623,0.5891482390226,0.647398556252421,0.326362244253081,0.773543989672306,0.551717127545668,0.263751107516101
2358,"SC, Spartanburg",45083,"+34.9332392,-081.9910530",0.598291384520983,0.63575580131988,0.608793264288503,0.667995548085544,0.782888793585573,0.721110936503252,0.440003227108783,0.331492120755344
2359,"SC, Sumter",45085,"+33.9160459,-080.3824721",0.591613120772103,0.74922352500212,0.758511159034648,0.675638334059995,0.633396478220559,0.694478547886432,0.49243640203053,0.13760739917044
2360,"SC, Union",45087,"+34.6905135,-081.6158309",0.603954471473456,0.775754197190464,0.700990963976183,0.760093684913532,0.466547058035244,0.798460392564104,0.429122743647255,0.296712259987408
2361,"SC, Williamsburg",45089,"+33.6264629,-079.7164752",0.604957549998012,0.823272140644089,0.764423314539792,0.751068035807271,0.390960685583687,0.709800940646479,0.466214073882542,0.328963658882225
2362,"SC, York",45091,"+34.9701904,-081.1831885",0.504920563494829,0.475203535009567,0.343180703187409,0.552750492240895,0.765369562722945,0.789572517860613,0.365364684023135,0.243002449419241
2363,"SD, Aurora",46003,"+43.7247191,-098.5775872",0.388553639973658,0.141107403624994,0.370578298100769,0.363144114911552,0.309995938620797,0.235038052398519,0.783285010586717,0.516726661572259
2364,"SD, Beadle",46005,"+44.4182649,-098.2794224",0.403894968278029,0.323585841789677,0.415189562997281,0.46828706405554,0.332002693401566,0.220250771935068,0.644531961212404,0.42341688255467
2365,"SD, Bennett",46007,"+43.1848259,-101.6764255",0.524920023665548,0.605210419351822,0.596829015450951,0.608441910230012,0.307609740258945,0.334001587175938,0.527860110931515,0.69448738225965
2366,"SD, Bon Homme",46009,"+42.9860314,-097.8856131",0.411875411528968,0.232676073941072,0.405523932130625,0.374843219255625,0.373134001306327,0.261722017746101,0.692314321631296,0.542914314691729
2367,"SD, Brookings",46011,"+44.3766745,-096.7977971",0.35969369364714,0.10216727482071,0.197956360548939,0.38281125220274,0.351114296864578,0.271963869366431,0.775807522605641,0.436035279120941
2368,"SD, Brown",46013,"+45.5892542,-098.3521746",0.370593523214664,0.103613832732999,0.40105940527797,0.452499211614464,0.293774408275278,0.200416559753619,0.695320809023588,0.447470435824731
2369,"SD, Brule",46015,"+43.7298803,-099.0929410",0.427545592101026,0.270598702886238,0.38977506904704,0.397400881054457,0.435560938366442,0.269074296923428,0.711621817798773,0.518787438630807
2370,"SD, Buffalo",46017,"+44.0443062,-099.2039983",0.574025201666943,0.689171254310676,0.775271122353165,0.77711161957625,0.314207052164415,0.246688348581847,0.680042689844983,0.535684324837264
2371,"SD, Butte",46019,"+44.8964345,-103.5017616",0.465874174014039,0.2884275520787,0.55298536849627,0.503715751299033,0.327860095065492,0.265315454214735,0.489899236137104,0.832915760806938
2372,"SD, Campbell",46021,"+45.7822414,-100.0279513",0.359911337501692,0.180410983353886,0.181622362404925,0.455490932405686,0.303044881824743,0.24859572069761,0.608259351154589,0.541955130670407
2373,"SD, Charles Mix",46023,"+43.2061853,-098.5951429",0.500817276877016,0.505426268769635,0.630773933619483,0.483368653286237,0.343213458700739,0.234685504654871,0.755769525852881,0.552483593255269
2374,"SD, Clark",46025,"+44.8552107,-097.7249124",0.40009711285956,0.199934857479311,0.450168256162046,0.48434555243481,0.246346538038753,0.234093146322486,0.704926538876857,0.480864900702656
2375,"SD, Clay",46027,"+42.9129968,-096.9797951",0.337843459144775,0.0768467099011389,0.286501009885927,0.451869957157592,0.208502680344148,0.211689318560484,0.701385240852845,0.428109297311286
2376,"SD, Codington",46029,"+44.9663237,-097.1988429",0.376029289317612,0.105781714845184,0.406502550410052,0.493327119824487,0.382831445784441,0.194135210888538,0.578291876453145,0.471335107017436
2377,"SD, Corson",46031,"+45.6983396,-101.1760168",0.543982983299554,0.655116843577391,0.665359167951304,0.669764691030626,0.408536550513082,0.220874876467748,0.486451374704595,0.70177737885213
2378,"SD, Custer",46033,"+43.6849428,-103.4622500",0.418978663627266,0.173847096519823,0.365949070550716,0.347014718950891,0.376166904144427,0.279340509377231,0.535827132947874,0.854705212899899
2379,"SD, Davison",46035,"+43.6804393,-098.1558683",0.395468166664188,0.147857525390437,0.359729545994011,0.37781892468567,0.369976713979757,0.241402763985559,0.765109261291952,0.506382431321932
2380,"SD, Day",46037,"+45.3622825,-097.5937339",0.394191857203727,0.311781811484536,0.314783708858227,0.504968761779159,0.353525067477657,0.192945033970417,0.571746687389862,0.509591929466234
2381,"SD, Deuel",46039,"+44.7562899,-096.6902393",0.365070812938403,0.14736398074466,0.281579960943281,0.326757712440101,0.29127773869025,0.27941241120872,0.712217564953544,0.516886321588268
2382,"SD, Dewey",46041,"+45.1500047,-100.8522182",0.502397665377896,0.649727906897425,0.67533787149003,0.555666890417017,0.309524037370443,0.244180846671555,0.380121595703287,0.702224509095515
2383,"SD, Douglas",46043,"+43.3915064,-098.3584331",0.408294309338484,0.200932844093411,0.35554524061116,0.463123655436242,0.282863530602052,0.238043751531967,0.834570343570379,0.482980799524174
2384,"SD, Edmunds",46045,"+45.4116802,-099.2053620",0.351684611428757,0.137113626061106,0.285798846361286,0.418991559498566,0.340568986470501,0.190081307897152,0.609605788046399,0.479632165666289
2385,"SD, Fall River",46047,"+43.2215038,-103.5121024",0.46017614563146,0.334610599340488,0.442462409437613,0.474540040456996,0.32355339841434,0.298045465155068,0.493602345626451,0.854418760989262
2386,"SD, Faulk",46049,"+45.0654764,-099.1535637",0.372639436736023,0.172418308217064,0.273128441198571,0.539317492176424,0.246698353111238,0.173735662340123,0.661720749327773,0.541457050780971
2387,"SD, Grant",46051,"+45.1726366,-096.7722606",0.40294078689537,0.170449656734722,0.301174961065524,0.410561716430536,0.408697565134132,0.278263902361598,0.675103807646614,0.576333898894464
2388,"SD, Gregory",46053,"+43.1790937,-099.2021581",0.411971199486909,0.330737219113085,0.361758519308006,0.445660419675942,0.230129579263715,0.25780088217378,0.732069180526595,0.525642596347239
2389,"SD, Haakon",46055,"+44.2843122,-101.5917895",0.484408331872673,0.300008520403451,0.463113770077674,0.564176610878952,0.42789513334505,0.341623176788691,0.579357409693957,0.714683701920939
2390,"SD, Hamlin",46057,"+44.6806187,-097.1785980",0.379628242508335,0.166145803713425,0.302761617548415,0.457730292974944,0.297516433916938,0.234361315507783,0.667590263497744,0.531291970399093
2391,"SD, Hand",46059,"+44.5467133,-099.0045751",0.349861993294707,0.136021891878501,0.182928338817926,0.365821248053208,0.359294418591732,0.259080563174129,0.581331496211636,0.564555996335819
2392,"SD, Hanson",46061,"+43.6806116,-097.7968454",0.345246211973594,0.0702291710996303,0.102369703632592,0.256034140125929,0.37988621818752,0.265273925961938,0.779664564762314,0.563265760045237
2393,"SD, Harding",46063,"+45.5966116,-103.4738669",0.385376531463879,0.126394575410035,0.326474282564299,0.369899568236462,0.267600698819977,0.301176681078854,0.454010902303576,0.852079011833951
2394,"SD, Hughes",46065,"+44.3922578,-099.9858456",0.39005931474631,0.135962836803815,0.534923911046667,0.377255078395071,0.341129482587089,0.229581144553427,0.565291939879359,0.546270809958739
2395,"SD, Hutchinson",46067,"+43.3367101,-097.7493828",0.376747730364609,0.161922743703283,0.32459024573982,0.256134673656352,0.336099125676945,0.228787678720204,0.770489686577246,0.559209958478416
2396,"SD, Hyde",46069,"+44.5373012,-099.4921478",0.392669691650282,0.207928828655743,0.269397920233892,0.364311890956311,0.38955477862208,0.230564934475461,0.702047643521326,0.584881845087164
2397,"SD, Jackson",46071,"+43.6772940,-101.6264545",0.559412064722097,0.633394490880611,0.646752036042295,0.698131814228222,0.458586066303986,0.287009063966913,0.456219346556901,0.735791635075749
2398,"SD, Jerauld",46073,"+44.0634157,-098.6231878",0.370010149010101,0.251329061181982,0.197193994194492,0.309247675200952,0.256641595396997,0.273945761319298,0.783951821943777,0.517761133833209
2399,"SD, Jones",46075,"+43.9519896,-100.6861386",0.392390285756977,0.125251655101823,0.138092971318871,0.494625364137442,0.366819733553602,0.351094038696411,0.583169761056145,0.687678476434548
2400,"SD, Kingsbury",46077,"+44.3629687,-097.4993130",0.353688154084871,0.223398193722508,0.176778764886024,0.472344685968232,0.240971341415696,0.253998938695107,0.680507474533989,0.42781767937254
2401,"SD, Lake",46079,"+44.0284497,-097.1232229",0.302513231989095,0.0724309556234486,0.0648195441060057,0.36086914898917,0.279621231733945,0.259467611424419,0.656842640607813,0.423541491438862
2402,"SD, Lawrence",46081,"+44.3536690,-103.7965284",0.388560299317677,0.209185283354907,0.39390283904502,0.322274433374952,0.276417374812067,0.256925447900512,0.496512166953167,0.764704549783113
2403,"SD, Lincoln",46083,"+43.2794204,-096.7222862",0.328396678082281,0.120755337316748,0.157462388327406,0.237823926105402,0.409518944868583,0.246770703088444,0.682687804893732,0.443757641975648
2404,"SD, Lyman",46085,"+43.8948122,-099.8419253",0.496868512884972,0.433123950955354,0.546090281303558,0.545656029611197,0.476364838612199,0.265442560416364,0.619487915294268,0.591914014001862
2405,"SD, McCook",46087,"+43.6789244,-097.3620356",0.377178909465015,0.176845433540542,0.342996017784094,0.344254611285017,0.347112637771775,0.212432550133174,0.728342189466458,0.488268926274048
2406,"SD, McPherson",46089,"+45.7842491,-099.2114212",0.386669208783009,0.28921171786981,0.364145006977725,0.527273902829521,0.13757637400234,0.222275230552536,0.653654718864273,0.512547510384856
2407,"SD, Marshall",46091,"+45.7370535,-097.5808837",0.394851274566647,0.123770205684496,0.493809942000186,0.349085375217189,0.223355210998169,0.173668437097339,0.879371980796166,0.520897770172986
2408,"SD, Meade",46093,"+44.6067915,-102.7158636",0.386876810023347,0.0940910843233411,0.300766088021453,0.401830782997385,0.391361235594176,0.287538254649327,0.45352779400943,0.779022430568317
2409,"SD, Mellette",46095,"+43.5849297,-100.7605981",0.562855595445776,0.655006708789947,0.761326747936031,0.586239217363754,0.347219843116432,0.288704729749582,0.647280763565915,0.654211157598772
2410,"SD, Miner",46097,"+44.0173267,-097.6097898",0.374988648641295,0.209224466851733,0.305722447803251,0.448017981661476,0.216849669131017,0.223955259382712,0.72914420311226,0.492006512546617
2411,"SD, Minnehaha",46099,"+43.6674723,-096.7957261",0.374378302143375,0.208340982081107,0.344314146841936,0.33816047725504,0.501891302697077,0.208673823097409,0.600570089958185,0.418697293072872
2412,"SD, Moody",46101,"+44.0124293,-096.6760536",0.437663940586925,0.271691342867733,0.41390696958928,0.377676280671733,0.451755067476559,0.275674707475134,0.727128688615228,0.54581452741281
2413,"SD, Pennington",46103,"+44.0023492,-102.8238015",0.443966734864564,0.237426076753394,0.535388223194004,0.443838123595888,0.52006471525694,0.287631656942377,0.389181522540235,0.69423682576911
2414,"SD, Perkins",46105,"+45.4833865,-102.4679947",0.434537191051683,0.281848646646993,0.361441050605579,0.485175392627503,0.33030087193732,0.242390047961034,0.560692990675501,0.779911336907852
2415,"SD, Potter",46107,"+45.0642763,-099.9496314",0.356718757952278,0.190525434610799,0.212483793931685,0.364809552155361,0.339634386692053,0.200761817372407,0.60503114853282,0.583785172370821
2416,"SD, Roberts",46109,"+45.6233973,-096.9475513",0.466880549880768,0.395514261739953,0.542007985896859,0.511748867091108,0.460679522296101,0.264818481257389,0.606795027155132,0.486599703728833
2417,"SD, Sanborn",46111,"+44.0210318,-098.0921054",0.384932020451256,0.187972218734401,0.204994813835851,0.342759635412731,0.337759024701267,0.225791085296228,0.803471527764388,0.591775837413923
2418,"SD, ",46113,"+43.3419371,-102.5594800",0.364208258935992,0.219317015190092,0.448265503477427,0.497509116528713,0.0628356151221042,0.268333573240678,0.279288335399921,0.773908653593007
2419,"SD, Spink",46115,"+44.9310341,-098.3396437",0.383742070612105,0.138917020392058,0.256987435719372,0.455442196516687,0.318190895018376,0.24228306506018,0.723798952925788,0.550574928652272
2420,"SD, Stanley",46117,"+44.4155468,-100.7491628",0.374528770708876,0.0537810052983454,0.335998368980289,0.282314575910752,0.438401572130832,0.306859462025962,0.506687069492352,0.697659341123597
2421,"SD, Sully",46119,"+44.7223250,-100.1313985",0.328042971299172,0.137359351291887,0.11916845645473,0.281942638245074,0.366701005466033,0.316329430093848,0.479268990334021,0.595530927208606
2422,"SD, Todd",46121,"+43.2081724,-100.7172035",0.605162354415204,0.779952606656976,0.883818566229171,0.650110450131364,0.32506765016471,0.29080183738336,0.627671572665739,0.678713797675106
2423,"SD, Tripp",46123,"+43.3497292,-099.8762186",0.436201571627658,0.310271588662593,0.355601555109691,0.484408933806757,0.313564076112713,0.282473773205597,0.758851322958638,0.548239751537619
2424,"SD, Turner",46125,"+43.3086698,-097.1501851",0.383660784792207,0.172243841240958,0.292096763528535,0.358531699478209,0.338550550518278,0.232068044429873,0.787279001389897,0.504855592959702
2425,"SD, Union",46127,"+42.8311064,-096.6508287",0.353372825053535,0.115689761593276,0.228455579466276,0.274204952348246,0.489355239062231,0.200877504955769,0.663937528396297,0.501089209552647
2426,"SD, Walworth",46129,"+45.4276046,-100.0278563",0.414998192574631,0.294411910632316,0.509806240357893,0.485486563573988,0.321254883997681,0.207049186879505,0.546579718853749,0.540398843727284
2427,"SD, Yankton",46135,"+43.0066072,-097.3883388",0.406159329399475,0.224182865142134,0.543764983835621,0.457793435169989,0.331217281337498,0.192047238015734,0.647136217409404,0.446973284885945
2428,"SD, Ziebach",46137,"+44.9816662,-101.6692245",0.538430245441274,0.66493579914171,0.650238140353519,0.690669375314229,0.308402068270914,0.293903368426925,0.437593988689767,0.723268977891852
2429,"TN, Anderson",47001,"+36.1167307,-084.1954177",0.604403691194994,0.751593165543588,0.623183358188488,0.619233293594252,0.608921860657906,0.876803487747269,0.3850861914662,0.366004481167257
2430,"TN, Bedford",47003,"+35.5136604,-086.4582939",0.640725302104871,0.789598989597263,0.628171689843295,0.729379389010088,0.472468777360109,0.826249055870841,0.663587771098274,0.375621441954227
2431,"TN, Benton",47005,"+36.0692530,-088.0712118",0.605554856323075,0.85533232362731,0.574646633700465,0.786944471265203,0.367689965196409,0.749998222077378,0.522201735614291,0.382070642780472
2432,"TN, Bledsoe",47007,"+35.5936682,-085.2059790",0.617622895794323,0.821864751953932,0.674350713299352,0.645946949535232,0.226014543043247,0.804575630384374,0.66838904848713,0.482218633856994
2433,"TN, Blount",47009,"+35.6881849,-083.9229731",0.564025109851445,0.619704898695522,0.338578210028566,0.641885470247703,0.626378554492099,0.846114953246382,0.536095854433142,0.339417827816703
